id,trait,ncase,group_name,year,author,consortium,sex,pmid,population,unit,sample_size,build,ncontrol,category,subcategory,ontology,note,mr,nsnp,doi,coverage,study_design,priority,sd
ukb-b-9882,Operation code: hip surgery (not replacement),1826,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,462933,HG19/GRCh37,461107,Binary,NA,NA,20004#1497: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9886,Chocolate biscuits intake,,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,64949,HG19/GRCh37,,Categorical Ordered,NA,NA,102350: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9897,Operation code: dental/tooth surgery,1197,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,462933,HG19/GRCh37,461736,Binary,NA,NA,20004#1527: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9917,Interval between previous point and current one in numeric path (trail #1),,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,109986,HG19/GRCh37,,Continuous,NA,NA,20149: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9925,"Diagnoses - secondary ICD10: J90 Pleural effusion, not elsewhere classified",2411,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,463010,HG19/GRCh37,460599,Binary,NA,NA,41204#J90: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9927,Type of meals eaten: Home cooked meals,51743,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,64949,HG19/GRCh37,13206,Binary,NA,NA,20089#465: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9930,Why reduced smoking: Illness or ill health,2093,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,14951,HG19/GRCh37,12858,Binary,NA,NA,6158#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9937,Had major operations,134945,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,210168,HG19/GRCh37,75223,Binary,NA,NA,2415: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9940,Treatment/medication code: furosemide,3467,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,462933,HG19/GRCh37,459466,Binary,NA,NA,20003#1140909708: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9942,Nitrogen dioxide air pollution; 2010,,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,456380,HG19/GRCh37,,Continuous,NA,NA,24003: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9960,Leg pain on walking : action taken,,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,32942,HG19/GRCh37,,Categorical Ordered,NA,NA,5507: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9961,Operative procedures - secondary OPCS: Y50.8 Other specified approach through abdominal cavity,7572,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,463010,HG19/GRCh37,455438,Binary,NA,NA,41210#Y508: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-997,Treatment speciality of consultant (recoded): Accident & emergency (A&E),16489,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,444900,HG19/GRCh37,428411,Binary,NA,NA,41246#1040: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9971,Treatment/medication code: thyroxine product,5469,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,462933,HG19/GRCh37,457464,Binary,NA,NA,20003#1140884516: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9976,External causes: Y83.1 Surgical operation with implant of artificial internal device,3421,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,463010,HG19/GRCh37,459589,Binary,NA,NA,41201#Y831: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-998,Soya dessert intake,,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,64947,HG19/GRCh37,,Categorical Ordered,NA,NA,102170: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9981,Sensitivity / hurt feelings,249799,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,449419,HG19/GRCh37,199620,Binary,NA,NA,1950: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-b-9991,Frequency of strenuous sports in last 4 weeks,,public,2018,Ben Elsworth,MRC-IEU,Males and Females,,European,SD,46945,HG19/GRCh37,,Categorical Ordered,NA,NA,991: Output from GWAS pipeline using Phesant derived variables from UKBiobank,1,9851867,,,,1,
ukb-d-100920_0,Type milk consumed: did not have milk,2529,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,48898,Binary,NA,NA,NA,1,10855435,,,,0,
ukb-d-100920_2102,Type milk consumed: semiskimmed,31930,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,19497,Binary,NA,NA,NA,1,13550214,,,,0,
ukb-d-100920_2103,Type milk consumed: skimmed,10533,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,40894,Binary,NA,NA,NA,1,13352662,,,,0,
ukb-d-100920_2104,Type milk consumed: wholemilk,2934,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,48493,Binary,NA,NA,NA,1,11112377,,,,0,
ukb-d-100920_2105,Type milk consumed: soya with calcium,1546,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,49881,Binary,NA,NA,NA,1,10020308,,,,0,
ukb-d-1150_1,Usual side of head for mobile phone use: Left,107802,public,2018,Neale lab,NA,Males and Females,,European,NA,303009,HG19/GRCh37,195207,Binary,NA,NA,NA,1,13585048,,,,0,
ukb-d-1150_2,Usual side of head for mobile phone use: Right,175355,public,2018,Neale lab,NA,Males and Females,,European,NA,303009,HG19/GRCh37,127654,Binary,NA,NA,NA,1,13585048,,,,0,
ukb-d-1150_3,Usual side of head for mobile phone use: Equally left and right,19852,public,2018,Neale lab,NA,Males and Females,,European,NA,303009,HG19/GRCh37,283157,Binary,NA,NA,NA,1,13585048,,,,0,
ukb-d-12336_irnt,Ventricular rate,,public,2018,Neale lab,NA,Males and Females,,European,NA,10817,HG19/GRCh37,,Continuous,NA,NA,NA,1,13479255,,,,0,
ukb-d-12338_irnt,P duration,,public,2018,Neale lab,NA,Males and Females,,European,NA,10785,HG19/GRCh37,,Continuous,NA,NA,NA,1,13478901,,,,0,
ukb-d-12340_irnt,QRS duration,,public,2018,Neale lab,NA,Males and Females,,European,NA,10815,HG19/GRCh37,,Continuous,NA,NA,NA,1,13479245,,,,0,
ukb-d-1418_1,Milk type used: Full cream,22902,public,2018,Neale lab,NA,Males and Females,,European,NA,360806,HG19/GRCh37,337904,Binary,NA,NA,NA,1,13586587,,,,0,
ukb-d-1418_2,Milk type used: Semi-skimmed,234870,public,2018,Neale lab,NA,Males and Females,,European,NA,360806,HG19/GRCh37,125936,Binary,NA,NA,NA,1,13586587,,,,0,
ukb-d-1418_3,Milk type used: Skimmed,74087,public,2018,Neale lab,NA,Males and Females,,European,NA,360806,HG19/GRCh37,286719,Binary,NA,NA,NA,1,13586587,,,,0,
ukb-d-1418_4,Milk type used: Soya,13147,public,2018,Neale lab,NA,Males and Females,,European,NA,360806,HG19/GRCh37,347659,Binary,NA,NA,NA,1,13586587,,,,0,
ukb-d-1418_5,Milk type used: Other type of milk,4213,public,2018,Neale lab,NA,Males and Females,,European,NA,360806,HG19/GRCh37,356593,Binary,NA,NA,NA,1,11739815,,,,0,
ukb-d-1418_6,Milk type used: Never/rarely have milk,11587,public,2018,Neale lab,NA,Males and Females,,European,NA,360806,HG19/GRCh37,349219,Binary,NA,NA,NA,1,13512195,,,,0,
ukb-d-1428_0,Spread type: Never/rarely use spread,36579,public,2018,Neale lab,NA,Males and Females,,European,NA,360291,HG19/GRCh37,323712,Binary,NA,NA,NA,1,13586561,,,,0,
ukb-d-1428_1,Spread type: Butter/spreadable butter,131190,public,2018,Neale lab,NA,Males and Females,,European,NA,360291,HG19/GRCh37,229101,Binary,NA,NA,NA,1,13586561,,,,0,
ukb-d-1428_2,Spread type: Flora Pro-Active/Benecol,1929,public,2018,Neale lab,NA,Males and Females,,European,NA,360291,HG19/GRCh37,358362,Binary,NA,NA,NA,1,10388684,,,,0,
ukb-d-1428_3,Spread type: Other type of spread/margarine,190593,public,2018,Neale lab,NA,Males and Females,,European,NA,360291,HG19/GRCh37,169698,Binary,NA,NA,NA,1,13586561,,,,0,
ukb-d-1448_1,Bread type: White,91452,public,2018,Neale lab,NA,Males and Females,,European,NA,348424,HG19/GRCh37,256972,Binary,NA,NA,NA,1,13586247,,,,0,
ukb-d-1448_2,Bread type: Brown,41518,public,2018,Neale lab,NA,Males and Females,,European,NA,348424,HG19/GRCh37,306906,Binary,NA,NA,NA,1,13586247,,,,0,
ukb-d-1448_3,Bread type: Wholemeal or wholegrain,201013,public,2018,Neale lab,NA,Males and Females,,European,NA,348424,HG19/GRCh37,147411,Binary,NA,NA,NA,1,13586247,,,,0,
ukb-d-1448_4,Bread type: Other type of bread,14441,public,2018,Neale lab,NA,Males and Females,,European,NA,348424,HG19/GRCh37,333983,Binary,NA,NA,NA,1,13586247,,,,0,
ukb-d-1468_1,"Cereal type: Bran cereal (e.g. All Bran, Branflakes)",50609,public,2018,Neale lab,NA,Males and Females,,European,NA,299898,HG19/GRCh37,249289,Binary,NA,NA,NA,1,13584943,,,,0,
ukb-d-1468_2,Cereal type: Biscuit cereal (e.g. Weetabix),53310,public,2018,Neale lab,NA,Males and Females,,European,NA,299898,HG19/GRCh37,246588,Binary,NA,NA,NA,1,13584943,,,,0,
ukb-d-1468_3,"Cereal type: Oat cereal (e.g. Ready Brek, porridge)",76351,public,2018,Neale lab,NA,Males and Females,,European,NA,299898,HG19/GRCh37,223547,Binary,NA,NA,NA,1,13584943,,,,0,
ukb-d-1468_4,Cereal type: Muesli,61523,public,2018,Neale lab,NA,Males and Females,,European,NA,299898,HG19/GRCh37,238375,Binary,NA,NA,NA,1,13584943,,,,0,
ukb-d-1468_5,"Cereal type: Other (e.g. Cornflakes, Frosties)",58105,public,2018,Neale lab,NA,Males and Females,,European,NA,299898,HG19/GRCh37,241793,Binary,NA,NA,NA,1,13584943,,,,0,
ukb-d-1508_1,Coffee type: Decaffeinated coffee (any type),55310,public,2018,Neale lab,NA,Males and Females,,European,NA,283449,HG19/GRCh37,228139,Binary,NA,NA,NA,1,13584120,,,,0,
ukb-d-1508_2,Coffee type: Instant coffee,158386,public,2018,Neale lab,NA,Males and Females,,European,NA,283449,HG19/GRCh37,125063,Binary,NA,NA,NA,1,13584120,,,,0,
ukb-d-1508_3,"Coffee type: Ground coffee (include espresso, filter etc)",64962,public,2018,Neale lab,NA,Males and Females,,European,NA,283449,HG19/GRCh37,218487,Binary,NA,NA,NA,1,13584120,,,,0,
ukb-d-1508_4,Coffee type: Other type of coffee,4791,public,2018,Neale lab,NA,Males and Females,,European,NA,283449,HG19/GRCh37,278658,Binary,NA,NA,NA,1,11965520,,,,0,
ukb-d-1538_0,Major dietary changes in the last 5 years: No,221368,public,2018,Neale lab,NA,Males and Females,,European,NA,360294,HG19/GRCh37,138926,Binary,NA,NA,NA,1,13586569,,,,0,
ukb-d-1538_1,"Major dietary changes in the last 5 years: Yes, because of illness",38051,public,2018,Neale lab,NA,Males and Females,,European,NA,360294,HG19/GRCh37,322243,Binary,NA,NA,NA,1,13586569,,,,0,
ukb-d-1538_2,"Major dietary changes in the last 5 years: Yes, because of other reasons",100875,public,2018,Neale lab,NA,Males and Females,,European,NA,360294,HG19/GRCh37,259419,Binary,NA,NA,NA,1,13586569,,,,0,
ukb-d-1707_1,Handedness (chirality/laterality): Right-handed,320242,public,2018,Neale lab,NA,Males and Females,,European,NA,360913,HG19/GRCh37,40671,Binary,NA,NA,NA,1,13586570,,,,0,
ukb-d-1747_1,"Hair colour (natural, before greying): Blonde",41178,public,2018,Neale lab,NA,Males and Females,,European,NA,360270,HG19/GRCh37,319092,Binary,NA,NA,NA,1,13586531,,,,0,
ukb-d-1747_2,"Hair colour (natural, before greying): Red",16615,public,2018,Neale lab,NA,Males and Females,,European,NA,360270,HG19/GRCh37,343655,Binary,NA,NA,NA,1,13586531,,,,0,
ukb-d-1747_3,"Hair colour (natural, before greying): Light brown",147560,public,2018,Neale lab,NA,Males and Females,,European,NA,360270,HG19/GRCh37,212710,Binary,NA,NA,NA,1,13586531,,,,0,
ukb-d-1747_4,"Hair colour (natural, before greying): Dark brown",134627,public,2018,Neale lab,NA,Males and Females,,European,NA,360270,HG19/GRCh37,225643,Binary,NA,NA,NA,1,13586531,,,,0,
ukb-d-1747_5,"Hair colour (natural, before greying): Black",15809,public,2018,Neale lab,NA,Males and Females,,European,NA,360270,HG19/GRCh37,344461,Binary,NA,NA,NA,1,13586531,,,,0,
ukb-d-1747_6,"Hair colour (natural, before greying): Other",4481,public,2018,Neale lab,NA,Males and Females,,European,NA,360270,HG19/GRCh37,355789,Binary,NA,NA,NA,1,11847798,,,,0,
ukb-d-20002_1278,"Non-cancer illness code, self-reported: cataract",5045,public,2018,Neale lab,NA,Males and Females,,European,NA,361141,HG19/GRCh37,356096,Binary,NA,NA,NA,1,12055990,,,,0,
ukb-d-20079_1,Day-of-week questionnaire completion requested: Monday,8041,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,43386,Binary,NA,NA,NA,1,12887940,,,,0,
ukb-d-20079_2,Day-of-week questionnaire completion requested: Tuesday,8286,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,43141,Binary,NA,NA,NA,1,12940820,,,,0,
ukb-d-20079_3,Day-of-week questionnaire completion requested: Wednesday,8603,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,42824,Binary,NA,NA,NA,1,13007523,,,,0,
ukb-d-20079_4,Day-of-week questionnaire completion requested: Thursday,8689,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,42738,Binary,NA,NA,NA,1,13025267,,,,0,
ukb-d-20079_5,Day-of-week questionnaire completion requested: Friday,8840,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,42587,Binary,NA,NA,NA,1,13055099,,,,0,
ukb-d-20079_6,Day-of-week questionnaire completion requested: Saturday,8844,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,42583,Binary,NA,NA,NA,1,13055796,,,,0,
ukb-d-20090_367,Type of fat/oil used in cooking: Low fat olive spread for,1149,public,2018,Neale lab,NA,Males and Females,,European,NA,51427,HG19/GRCh37,50278,Binary,NA,NA,NA,1,9527194,,,,0,
ukb-d-20112_101,Illnesses of adopted father: None of the above (group 2),1936,public,2018,Neale lab,NA,Males and Females,,European,NA,2630,HG19/GRCh37,694,Binary,NA,NA,NA,1,10396961,,,,0,
ukb-d-20113_100,Illnesses of adopted mother: None of the above (group 1),1320,public,2018,Neale lab,NA,Males and Females,,European,NA,2953,HG19/GRCh37,1633,Binary,NA,NA,NA,1,9755775,,,,0,
ukb-d-20113_101,Illnesses of adopted mother: None of the above (group 2),2203,public,2018,Neale lab,NA,Males and Females,,European,NA,2973,HG19/GRCh37,770,Binary,NA,NA,NA,1,10615673,,,,0,
ukb-d-20114_100,Illnesses of adopted siblings: None of the above (group 1),1371,public,2018,Neale lab,NA,Males and Females,,European,NA,1863,HG19/GRCh37,492,Binary,NA,NA,NA,1,9820236,,,,0,
ukb-d-20114_101,Illnesses of adopted siblings: None of the above (group 2),1577,public,2018,Neale lab,NA,Males and Females,,European,NA,1869,HG19/GRCh37,292,Binary,NA,NA,NA,1,10051536,,,,0,
ukb-d-20116_0,Smoking status: Never,195068,public,2018,Neale lab,NA,Males and Females,,European,NA,359706,HG19/GRCh37,164638,Binary,NA,NA,NA,1,13586591,,,,0,
ukb-d-20117_2,Alcohol drinker status: Current,336919,public,2018,Neale lab,NA,Males and Females,,European,NA,360726,HG19/GRCh37,23807,Binary,NA,NA,NA,1,13586591,,,,0,
ukb-d-20118_12,Home area population density - urban or rural: Scotland - Other Urban Area,3998,public,2018,Neale lab,NA,Males and Females,,European,NA,357712,HG19/GRCh37,353714,Binary,NA,NA,NA,1,11648400,,,,0,
ukb-d-20118_13,Home area population density - urban or rural: Scotland - Accessible Small Town,1102,public,2018,Neale lab,NA,Males and Females,,European,NA,357712,HG19/GRCh37,356610,Binary,NA,NA,NA,1,9455734,,,,0,
ukb-d-20118_16,Home area population density - urban or rural: Scotland - Accessible Rural,1230,public,2018,Neale lab,NA,Males and Females,,European,NA,357712,HG19/GRCh37,356482,Binary,NA,NA,NA,1,9637420,,,,0,
ukb-d-20118_5,Home area population density - urban or rural: England/Wales - Urban - less sparse,279000,public,2018,Neale lab,NA,Males and Females,,European,NA,357712,HG19/GRCh37,78712,Binary,NA,NA,NA,1,13586470,,,,0,
ukb-d-20118_6,Home area population density - urban or rural: England/Wales - Town and Fringe - less sparse,25328,public,2018,Neale lab,NA,Males and Females,,European,NA,357712,HG19/GRCh37,332384,Binary,NA,NA,NA,1,13586470,,,,0,
ukb-d-20118_8,Home area population density - urban or rural: England/Wales - Hamlet and Isolated Dwelling - less sparse,7954,public,2018,Neale lab,NA,Males and Females,,European,NA,357712,HG19/GRCh37,349758,Binary,NA,NA,NA,1,12863831,,,,0,
ukb-d-20126_0,Bipolar and major depression status: No Bipolar or Depression,62825,public,2018,Neale lab,NA,Males and Females,,European,NA,86895,HG19/GRCh37,24070,Binary,NA,NA,NA,1,13562962,,,,0,
ukb-d-20126_3,Bipolar and major depression status: Probable Recurrent major depression (severe),6304,public,2018,Neale lab,NA,Males and Females,,European,NA,86895,HG19/GRCh37,80591,Binary,NA,NA,NA,1,12452268,,,,0,
ukb-d-20126_4,Bipolar and major depression status: Probable Recurrent major depression (moderate),10902,public,2018,Neale lab,NA,Males and Females,,European,NA,86895,HG19/GRCh37,75993,Binary,NA,NA,NA,1,13412316,,,,0,
ukb-d-20126_5,Bipolar and major depression status: Single Probable major depression episode,5800,public,2018,Neale lab,NA,Males and Females,,European,NA,86895,HG19/GRCh37,81095,Binary,NA,NA,NA,1,12305095,,,,0,
ukb-d-20401,Ever addicted to any substance or behaviour,7023,public,2018,Neale lab,NA,Males and Females,,European,NA,116746,HG19/GRCh37,109723,Binary,NA,NA,NA,1,12641710,,,,0,
ukb-d-20405_0,"Ever had known person concerned about, or recommend reduction of, alcohol consumption: No",107474,public,2018,Neale lab,NA,Males and Females,,European,NA,117880,HG19/GRCh37,10406,Binary,NA,NA,NA,1,13571660,,,,0,
ukb-d-20405_1,"Ever had known person concerned about, or recommend reduction of, alcohol consumption: Yes, but not in the last year",5482,public,2018,Neale lab,NA,Males and Females,,European,NA,117880,HG19/GRCh37,112398,Binary,NA,NA,NA,1,12203571,,,,0,
