"location_name","origin","specification","model","n_train","n_forecast","future_SDI","status","message","roots","p_IHD","d_IHD","q_IHD","p_DD","d_DD","q_DD","clip_low_IHD","clip_high_IHD","clip_low_DD","clip_high_DD","zero_floor_IHD","zero_floor_DD","residual_lb_IHD","residual_lb_DD","warning"
"Principality of Andorra",2012,"Original","VARX",21,9,0.84581,"ok","",1.24051668972602,2,,,2,,,9,0,4,0,0,0,0.790375765057198,0.753642803914913,""
"Principality of Monaco",2012,"Original","VARX",21,9,0.89307,"ok","",0.901052973726433,2,,,2,,,3,0,0,0,0,0,0.0786449283416841,0.0196811762606015,""
"Puerto Rico",2012,"Original","VARX",21,9,0.77231,"ok","",1.19654658201194,2,,,2,,,7,0,0,0,0,0,0.0118681950347918,0.15972921381332,""
"Republic of Albania",2012,"Original","VARX",21,9,0.66356,"ok","",1.01109934025128,2,,,2,,,0,0,0,0,0,0,0.00121478370764605,0.00372663958026043,""
"Republic of Angola",2012,"Original","VARX",21,9,0.38789,"ok","",1.0239008069345,2,,,2,,,5,0,7,0,0,0,0.00022633946008932,0.00121610881526923,""
"Republic of Armenia",2012,"Original","VARX",21,9,0.66483,"ok","",0.936944434718044,2,,,2,,,9,0,0,0,0,0,0.00490022918248534,0.0021097594392393,""
"Republic of Austria",2012,"Original","VARX",21,9,0.83111,"ok","",1.23446993197965,2,,,2,,,9,0,0,0,0,0,0.142892078687498,0.00914818561754283,""
"Republic of Azerbaijan",2012,"Original","VARX",21,9,0.6629,"ok","",1.33070886521793,2,,,2,,,0,0,2,0,0,0,0.000155231305780212,0.00814763695506149,""
"Republic of Belarus",2012,"Original","VARX",21,9,0.74347,"ok","",1.0212191518965,2,,,2,,,0,0,0,0,0,0,0.00211118710277569,0.00119530897567954,""
"Republic of Benin",2012,"Original","VARX",21,9,0.31337,"ok","",0.999465160586941,2,,,2,,,2,0,0,0,0,0,0.00023014865180615,9.55652729609513e-05,""
"Republic of Botswana",2012,"Original","VARX",21,9,0.59774,"ok","",0.95419531913022,2,,,2,,,0,0,0,0,0,0,0.000229909576728304,0.000542750734031094,""
"Republic of Bulgaria",2012,"Original","VARX",21,9,0.73918,"ok","",1.09987740031306,2,,,2,,,3,0,1,0,0,0,0.0388267325749455,0.000724521605431683,""
"Republic of Burundi",2012,"Original","VARX",21,9,0.25157,"ok","",1.12024638372121,2,,,2,,,8,0,0,0,0,0,0.0096812707080568,0.121527949533863,""
"Republic of Cabo Verde",2012,"Original","VARX",21,9,0.47286,"ok","",1.05691416430736,2,,,2,,,0,0,0,0,0,0,0.0186829207515725,0.00582974575859541,""
"Republic of Cameroon",2012,"Original","VARX",21,9,0.40858,"ok","",1.01534699671563,2,,,2,,,0,0,0,0,0,0,0.000167892506129697,0.000359312238873311,""
"Republic of Chad",2012,"Original","VARX",21,9,0.19526,"ok","",1.05149172089588,2,,,2,,,9,0,6,0,0,0,0.0138537172689143,7.66968598087114e-05,""
"Republic of Chile",2012,"Original","VARX",21,9,0.71474,"ok","",1.09844192773532,2,,,2,,,3,0,4,0,0,0,2.60135734091449e-05,0.000243282619345253,""
"Republic of Colombia",2012,"Original","VARX",21,9,0.60025,"ok","",0.961062679546965,2,,,2,,,9,0,0,0,0,0,0.000138999494722847,0.000197729733403484,""
"Republic of Costa Rica",2012,"Original","VARX",21,9,0.64657,"ok","",0.980649131745757,2,,,2,,,6,0,0,0,0,0,0.654208925205984,0.0251049453165395,""
"Republic of Croatia",2012,"Original","VARX",21,9,0.76741,"ok","",1.05045607326772,2,,,2,,,0,0,3,0,0,0,0.046045410006442,0.0873161802892747,""
"Republic of Cuba",2012,"Original","VARX",21,9,0.62616,"ok","",1.08996928188791,2,,,2,,,0,0,0,0,0,0,8.0693331240278e-06,0.00577507185426229,""
"Republic of Cyprus",2012,"Original","VARX",21,9,0.81698,"ok","",1.03494579437985,2,,,2,,,7,0,0,0,0,0,0.0245809116344264,0.00401670086794226,""
"Republic of Côte d'Ivoire",2012,"Original","VARX",21,9,0.36783,"ok","",1.08091685576891,2,,,2,,,3,0,0,0,0,0,0.00213489417625756,0.101944200737204,""
"Republic of Djibouti",2012,"Original","VARX",21,9,0.42771,"ok","",1.01143840428379,2,,,2,,,0,0,0,0,0,0,0.0221394644242741,0.00166455504731999,""
"Republic of Ecuador",2012,"Original","VARX",21,9,0.60545,"ok","",1.08082769116086,2,,,2,,,8,0,0,0,0,0,0.0117348820845136,0.00102926515004342,""
"Republic of El Salvador",2012,"Original","VARX",21,9,0.5134,"ok","",1.02054364258111,2,,,2,,,0,0,7,0,0,0,0.00176916424987683,6.97881418565416e-06,""
"Republic of Equatorial Guinea",2012,"Original","VARX",21,9,0.58183,"ok","",1.01210932630496,2,,,2,,,0,0,4,0,0,0,0.000739865330024014,0.00295178666304752,""
"Republic of Estonia",2012,"Original","VARX",21,9,0.81111,"ok","",1.1257576566462,2,,,2,,,0,0,8,0,0,0,0.325996669774231,0.000175063930113351,""
"Republic of Fiji",2012,"Original","VARX",21,9,0.62988,"ok","",1.00084538961717,2,,,2,,,0,0,0,0,0,0,0.00170898085261206,0.00127948704277292,""
"Republic of Finland",2012,"Original","VARX",21,9,0.83143,"ok","",0.961051508579066,2,,,2,,,9,0,3,0,0,0,0.000159956068164213,0.0234333715071191,""
"Republic of Ghana",2012,"Original","VARX",21,9,0.49751,"ok","",0.986736713337873,2,,,2,,,0,0,0,0,0,0,0.0406793354319858,0.00109010646404417,""
"Republic of Guatemala",2012,"Original","VARX",21,9,0.48186,"ok","",1.24917639250191,2,,,2,,,5,0,9,0,0,0,0.00784022271359675,0.00118927363220322,""
"Republic of Guinea",2012,"Original","VARX",21,9,0.27343,"ok","",1.04954028301353,2,,,2,,,0,0,0,0,0,0,6.30339324304563e-05,0.0437326061145481,""
"Republic of Guinea-Bissau",2012,"Original","VARX",21,9,0.30156,"ok","",0.977968673015643,2,,,2,,,0,0,0,0,0,0,6.85501489705587e-05,8.39686768971948e-06,""
"Republic of Guyana",2012,"Original","VARX",21,9,0.59134,"ok","",1.00090206390975,2,,,2,,,6,0,0,0,0,0,0.00879846409178908,0.000364398246655795,""
"Republic of Haiti",2012,"Original","VARX",21,9,0.42002,"ok","",1.06061464412457,2,,,2,,,9,0,0,0,0,0,0.000343389470744526,0.000526265211705401,""
"Republic of Honduras",2012,"Original","VARX",21,9,0.46493,"ok","",1.04620121911508,2,,,2,,,0,0,0,0,0,0,0.00508659031824521,0.00036575509086223,""
"Republic of Iceland",2012,"Original","VARX",21,9,0.8473,"ok","",1.05041748608802,2,,,2,,,7,0,0,0,0,0,0.0018953064104662,2.87337185530534e-05,""
"Republic of India",2012,"Original","VARX",21,9,0.48721,"ok","",1.02818565653058,2,,,2,,,9,0,9,0,0,0,0.00782751248545555,0.00158587748266892,""
"Republic of Indonesia",2012,"Original","VARX",21,9,0.60119,"ok","",1.07963751417403,2,,,2,,,0,0,3,0,0,0,0.000950003934983901,0.00541454533350028,""
"Republic of Iraq",2012,"Original","VARX",21,9,0.56475,"ok","",1.24190913956164,2,,,2,,,3,0,4,0,0,0,0.00861251993999534,0.00470822330967835,""
"Republic of Italy",2012,"Original","VARX",21,9,0.78309,"ok","",1.1069006832302,2,,,2,,,9,0,9,0,0,0,6.58819157952628e-05,0.0244082987713693,""
"Republic of Kazakhstan",2012,"Original","VARX",21,9,0.69531,"ok","",0.922034477508004,2,,,2,,,2,0,0,0,0,0,0.00148196649219312,0.00299018806275242,""
"Republic of Kenya",2012,"Original","VARX",21,9,0.44867,"ok","",1.01521261758391,2,,,2,,,5,0,4,0,0,0,0.00970221687877149,0.000227383550210791,""
"Republic of Kiribati",2012,"Original","VARX",21,9,0.48818,"ok","",1.0026228439675,2,,,2,,,0,0,3,0,0,0,6.75103087492968e-05,1.38710974515455e-05,""
"Republic of Korea",2012,"Original","VARX",21,9,0.85114,"ok","",0.994514299562074,2,,,2,,,0,0,0,0,0,0,0.00379626169589597,4.97743748432145e-05,""
"Republic of Latvia",2012,"Original","VARX",21,9,0.80103,"ok","",1.00436515363825,2,,,2,,,0,0,0,0,0,0,0.00139631963773457,0.0143258503421021,""
"Republic of Liberia",2012,"Original","VARX",21,9,0.29485,"ok","",1.23037052198673,2,,,2,,,9,0,4,0,0,0,0.118996412486756,0.0016995262317302,""
"Republic of Lithuania",2012,"Original","VARX",21,9,0.80783,"ok","",1.0731588341779,2,,,2,,,0,0,9,0,0,0,0.0266462042779582,0.000416052634564346,""
"Republic of Madagascar",2012,"Original","VARX",21,9,0.32995,"ok","",1.17309382830233,2,,,2,,,9,0,0,0,0,0,0.0432449467071987,0.0427188916516801,""
"Republic of Malawi",2012,"Original","VARX",21,9,0.3092,"ok","",1.1278613990872,2,,,2,,,4,0,0,0,0,0,0.00450700539120574,0.000487441186614812,""
"Republic of Maldives",2012,"Original","VARX",21,9,0.59695,"ok","",0.924772120198276,2,,,2,,,0,0,9,0,0,0,0.0144291016037883,0.00328824837813324,""
"Republic of Mali",2012,"Original","VARX",21,9,0.21247,"ok","",1.19801185073629,2,,,2,,,6,0,0,0,0,0,0.016403085271964,0.0142059001724847,""
"Republic of Malta",2012,"Original","VARX",21,9,0.76454,"ok","",1.06549894604015,2,,,2,,,6,0,0,0,0,0,0.00147450668648308,3.15104886635664e-05,""
"Republic of Mauritius",2012,"Original","VARX",21,9,0.67313,"ok","",0.945857791549214,2,,,2,,,9,0,9,0,0,0,0.00394807103007899,0.00948161255553692,""
"Republic of Moldova",2012,"Original","VARX",21,9,0.68298,"ok","",1.08236176545917,2,,,2,,,0,0,6,0,0,0,0.0125628250518377,1.42752483955899e-06,""
"Republic of Mozambique",2012,"Original","VARX",21,9,0.25832,"ok","",1.08155437679591,2,,,2,,,9,0,0,0,0,0,0.134936622050185,3.61762289224909e-06,""
"Republic of Namibia",2012,"Original","VARX",21,9,0.56698,"ok","",1.03617375288655,2,,,2,,,4,0,0,0,0,0,5.70997182435251e-05,0.00852408197113574,""
"Republic of Nauru",2012,"Original","VARX",21,9,0.54989,"ok","",0.981890614412968,2,,,2,,,0,0,0,0,0,0,0.000425968542003941,0.00474608288346545,""
"Republic of Nicaragua",2012,"Original","VARX",21,9,0.4813,"ok","",0.905329608785605,2,,,2,,,9,0,3,0,0,0,0.0599280658462684,0.000505723106139389,""
"Republic of Niue",2012,"Original","VARX",21,9,0.69415,"ok","",1.01186840918028,2,,,2,,,0,0,0,0,0,0,0.0262391100852757,0.0501420352024904,""
"Republic of Palau",2012,"Original","VARX",21,9,0.72961,"ok","",0.99622009028996,2,,,2,,,0,0,0,0,0,0,7.33790302630544e-05,0.18968572435932,""
"Republic of Panama",2012,"Original","VARX",21,9,0.63426,"ok","",1.10693159309514,2,,,2,,,5,0,8,0,0,0,0.0389878810126044,0.00068782635003517,""
"Republic of Paraguay",2012,"Original","VARX",21,9,0.58065,"ok","",1.02275096441703,2,,,2,,,9,0,0,0,0,0,0.0601334510658065,0.000277128981491459,""
"Republic of Peru",2012,"Original","VARX",21,9,0.61936,"ok","",1.11378977852839,2,,,2,,,9,0,0,0,0,0,0.000108563681156637,0.00143755720757277,""
"Republic of Poland",2012,"Original","VARX",21,9,0.77468,"ok","",0.8969592929563,2,,,2,,,2,0,9,0,0,0,0.00735188675760201,0.000296652715967238,""
"Republic of Rwanda",2012,"Original","VARX",21,9,0.36641,"ok","",1.05843642260287,2,,,2,,,4,0,6,0,0,0,0.0259510191051779,0.00391167306442664,""
"Republic of San Marino",2012,"Original","VARX",21,9,0.88292,"ok","",1.11770833325435,2,,,2,,,8,0,0,0,0,0,7.21275037566249e-05,0.140458936797476,""
"Republic of Senegal",2012,"Original","VARX",21,9,0.34298,"ok","",0.954094899195462,2,,,2,,,3,0,7,0,0,0,0.00217213502159042,0.00116825338510929,""
"Republic of Serbia",2012,"Original","VARX",21,9,0.75711,"ok","",1.25230175716936,2,,,2,,,4,0,3,0,0,0,0.000156756725437135,0.00962114269566683,""
"Republic of Seychelles",2012,"Original","VARX",21,9,0.68763,"ok","",0.999992692691978,2,,,2,,,0,0,0,0,0,0,0.00047363334283157,0.00607540804925644,""
"Republic of Sierra Leone",2012,"Original","VARX",21,9,0.29034,"ok","",0.859908273311182,2,,,2,,,9,0,0,0,0,0,7.17281854664131e-05,2.57741121251209e-05,""
"Republic of Singapore",2012,"Original","VARX",21,9,0.83739,"ok","",0.991604725716064,2,,,2,,,0,0,6,0,0,0,0.0538510940706388,0.00374396833409318,""
"Republic of Slovenia",2012,"Original","VARX",21,9,0.82434,"ok","",0.930657844824011,2,,,2,,,0,0,9,0,0,0,0.0189904724887398,0.00923905475337716,""
"Republic of South Africa",2012,"Original","VARX",21,9,0.64472,"ok","",1.07964067017036,2,,,2,,,9,0,0,0,0,0,0.0960305251474589,0.000575005765291681,""
"Republic of South Sudan",2012,"Original","VARX",21,9,0.27507,"ok","",0.980831713187382,2,,,2,,,0,0,0,0,0,0,0.00608573155821612,0.000309529901925232,""
"Republic of Sudan",2012,"Original","VARX",21,9,0.45679,"ok","",1.0647105196622,2,,,2,,,4,0,9,0,0,0,0.0035680915110996,0.000794377139525015,""
"Republic of Suriname",2012,"Original","VARX",21,9,0.60474,"ok","",1.00752222358597,2,,,2,,,7,0,0,0,0,0,0.00343207299168191,0.0154960159462131,""
"Republic of Tajikistan",2012,"Original","VARX",21,9,0.50395,"ok","",1.03848951965593,2,,,2,,,0,0,0,0,0,0,9.06649603097387e-05,0.0038572588682958,""
"Republic of Trinidad and Tobago",2012,"Original","VARX",21,9,0.74,"ok","",1.66125358710138,2,,,2,,,9,0,0,2,0,0,0.0891074049630561,0.0310920217849053,""
"Republic of Tunisia",2012,"Original","VARX",21,9,0.63758,"ok","",0.920353471036372,2,,,2,,,9,0,0,0,0,0,0.000165901349865272,0.000183214952009902,""
"Republic of Turkey",2012,"Original","VARX",21,9,0.6341,"ok","",1.15973876696408,2,,,2,,,4,0,7,0,0,0,0.00092290307235332,0.000273144925400093,""
"Republic of Uganda",2012,"Original","VARX",21,9,0.34536,"ok","",0.965087327628209,2,,,2,,,9,0,9,0,0,0,0.00166736743602125,0.000157946598264291,""
"Republic of Uzbekistan",2012,"Original","VARX",21,9,0.6262,"ok","",1.05889591895288,2,,,2,,,0,0,0,0,0,0,1.89737355974495e-05,0.00711855057231336,""
"Republic of Vanuatu",2012,"Original","VARX",21,9,0.43866,"ok","",1.01260293078868,2,,,2,,,0,0,4,0,0,0,0.000138659720212875,0.0017140077239125,""
"Republic of Yemen",2012,"Original","VARX",21,9,0.40956,"ok","",1.07391317226695,2,,,2,,,0,0,1,0,0,0,0.00242996422875119,0.39419990787546,""
"Republic of Zambia",2012,"Original","VARX",21,9,0.41457,"ok","",1.39997523223993,2,,,2,,,5,0,4,0,0,0,0.000806399353223242,0.013692297662407,""
"Republic of Zimbabwe",2012,"Original","VARX",21,9,0.42575,"ok","",1.12028866960909,2,,,2,,,0,0,3,0,0,0,4.61443270238782e-06,0.013158534357481,""
"Republic of the Congo",2012,"Original","VARX",21,9,0.52293,"ok","",0.893286460472017,2,,,2,,,9,0,9,0,0,0,0.0339392647372239,0.056098997311395,""
"Republic of the Gambia",2012,"Original","VARX",21,9,0.35837,"ok","",0.996678161169942,2,,,2,,,0,0,6,0,0,0,5.57164990290238e-05,0.000142397331701405,""
"Republic of the Marshall Islands",2012,"Original","VARX",21,9,0.52604,"ok","",0.999316812451779,2,,,2,,,0,0,0,0,0,0,0.00111440533835128,0.0135055389204177,""
"Republic of the Niger",2012,"Original","VARX",21,9,0.13447,"ok","",0.990487552191075,2,,,2,,,9,0,0,0,0,0,0.0165731542511635,0.174352502885072,""
"Republic of the Philippines",2012,"Original","VARX",21,9,0.58377,"ok","",1.05532863795925,2,,,2,,,0,0,8,0,0,0,0.0164842867515236,3.52795302633879e-05,""
"Republic of the Union of Myanmar",2012,"Original","VARX",21,9,0.47534,"ok","",1.41243646892494,2,,,2,,,9,0,0,3,0,0,0.0642685654102024,0.00516033323081899,""
"Romania",2012,"Original","VARX",21,9,0.73389,"ok","",0.97699215532601,2,,,2,,,5,0,0,0,0,0,3.57355480687938e-05,0.0153374197894708,""
"Russian Federation",2012,"Original","VARX",21,9,0.77192,"ok","",1.070579575763,2,,,2,,,0,1,0,0,0,0,0.00166917809927991,0.0101027595487819,""
"Saint Kitts and Nevis",2012,"Original","VARX",21,9,0.72344,"ok","",1.01390849582081,2,,,2,,,5,0,0,0,0,0,0.000285466566840364,0.325379528415276,""
"Saint Lucia",2012,"Original","VARX",21,9,0.64157,"ok","",1.07782913354263,2,,,2,,,0,0,3,0,0,0,0.0169682644720233,7.72224793802456e-05,""
"Saint Vincent and the Grenadines",2012,"Original","VARX",21,9,0.59215,"ok","",1.02503610585234,2,,,2,,,0,0,0,0,0,0,0.233150398105626,0.111953111858879,""
"Slovak Republic",2012,"Original","VARX",21,9,0.79546,"ok","",1.00998153853399,2,,,2,,,0,0,8,0,0,0,0.000148935313581178,0.000765346126820998,""
"Socialist Republic of Viet Nam",2012,"Original","VARX",21,9,0.57508,"ok","",1.01871947009007,2,,,2,,,5,0,1,0,0,0,0.0449092385585201,0.10101774437006,""
"Solomon Islands",2012,"Original","VARX",21,9,0.393,"ok","",1.00170709436101,2,,,2,,,0,0,7,0,0,0,0.000358724955952572,0.000355372937060894,""
"State of Eritrea",2012,"Original","VARX",21,9,0.36011,"ok","",0.997477970109185,2,,,2,,,9,0,9,0,0,0,7.73999831322758e-05,0.00493024505624273,""
"State of Israel",2012,"Original","VARX",21,9,0.7804,"ok","",1.66511880678497,2,,,2,,,9,0,9,0,0,0,0.000551939970598103,0.0917481780570492,""
"State of Kuwait",2012,"Original","VARX",21,9,0.79836,"ok","",1.11951507251542,2,,,2,,,3,0,3,0,0,0,0.0121880167137638,0.00589864770004644,""
"State of Libya",2012,"Original","VARX",21,9,0.7167,"ok","",1.0611705452286,2,,,2,,,9,0,0,0,0,0,0.000436424428661875,0.00907399917672336,""
"State of Qatar",2012,"Original","VARX",21,9,0.79349,"ok","",0.960153502728433,2,,,2,,,9,0,1,0,0,0,0.00177186706267574,0.000209897962891503,""
"Sultanate of Oman",2012,"Original","VARX",21,9,0.72645,"ok","",1.05115707558111,2,,,2,,,0,0,0,0,0,0,0.204868042237247,0.0568224379293206,""
"Swiss Confederation",2012,"Original","VARX",21,9,0.91571,"ok","",0.966672145137951,2,,,2,,,0,0,0,0,0,0,0.000126354349969771,0.00042621171006707,""
"Syrian Arab Republic",2012,"Original","VARX",21,9,0.60287,"ok","",1.10418779360676,2,,,2,,,2,0,3,0,0,0,0.0610614330122566,0.0759935991187307,""
"Taiwan (Province of China)",2012,"Original","VARX",21,9,0.83668,"ok","",1.01961558254668,2,,,2,,,4,0,0,0,0,0,8.91426380100757e-06,0.0289699485127011,""
"Togolese Republic",2012,"Original","VARX",21,9,0.34632,"ok","",0.945572595178715,2,,,2,,,9,0,0,0,0,0,0.007505958254724,0.0180535079656444,""
"Tokelau",2012,"Original","VARX",21,9,0.64161,"ok","",0.96941229150683,2,,,2,,,0,0,0,0,0,0,0.0405336383571073,0.0231327442854246,""
"Turkmenistan",2012,"Original","VARX",21,9,0.63526,"ok","",0.875590135423964,2,,,2,,,0,0,1,0,0,0,0.0142152595230891,0.00160381607759386,""
"Tuvalu",2012,"Original","VARX",21,9,0.5312,"ok","",0.928537199737278,2,,,2,,,0,0,7,0,0,0,0.000334403222383095,0.00141227231963326,""
"Ukraine",2012,"Original","VARX",21,9,0.72882,"ok","",1.23642979679909,2,,,2,,,3,0,9,0,0,0,0.0256984068118459,0.058065510331922,""
"Union of the Comoros",2012,"Original","VARX",21,9,0.42673,"ok","",1.14894921774772,2,,,2,,,0,0,1,0,0,0,0.155728864695934,0.000130282241778135,""
"United Arab Emirates",2012,"Original","VARX",21,9,0.83359,"ok","",1.0641029452316,2,,,2,,,4,0,0,0,0,0,0.0670004860756509,0.00031365693826535,""
"United Kingdom of Great Britain and Northern Ireland",2012,"Original","VARX",21,9,0.82645,"ok","",1.30671355265288,2,,,2,,,0,0,0,0,0,0,0.0229413232045588,0.00303633792311953,""
"United Mexican States",2012,"Original","VARX",21,9,0.60891,"ok","",1.00845991705959,2,,,2,,,6,0,0,0,0,0,1.70025379937488e-05,0.00259957349270545,""
"United Republic of Tanzania",2012,"Original","VARX",21,9,0.37041,"ok","",1.26076144380162,2,,,2,,,0,0,3,0,0,0,0.0289428731202546,0.000200062872127038,""
"United States Virgin Islands",2012,"Original","VARX",21,9,0.80109,"ok","",1.03000868957941,2,,,2,,,0,0,0,0,0,0,0.00563500868802158,0.0052000670755411,""
"United States of America",2012,"Original","VARX",21,9,0.83396,"ok","",0.908865606813492,2,,,2,,,4,0,0,0,0,0,0.0231867461586015,0.162855059382327,""
"American Samoa",2012,"Original","ARIMAX",21,9,0.68086,"ok","",,2,0,1,2,0,1,0,0,0,0,0,0,0.83888651277559,0.494127987329553,""
"Antigua and Barbuda",2012,"Original","ARIMAX",21,9,0.71951,"ok","",,4,0,0,1,0,0,0,0,0,0,0,0,0.107940267531669,0.000624003184583888,""
"Arab Republic of Egypt",2012,"Original","ARIMAX",21,9,0.50916,"ok","",,2,0,2,2,0,1,0,0,0,0,0,0,0.233802194151158,0.118580405410183,""
"Argentine Republic",2012,"Original","ARIMAX",21,9,0.67922,"ok","",,0,0,0,1,0,0,0,0,0,0,0,0,0.00211732815303556,0.000256157936620038,""
"Australia",2012,"Original","ARIMAX",21,9,0.81164,"ok","",,4,0,0,2,0,1,0,0,0,0,0,0,0.784964906683835,0.298457246562186,""
"Barbados",2012,"Original","ARIMAX",21,9,0.72416,"ok","",,3,0,0,2,0,0,0,0,0,0,0,0,0.452467442549192,0.25702785760393,""
"Belize",2012,"Original","ARIMAX",21,9,0.56846,"ok","",,1,0,0,1,0,0,0,0,0,0,0,0,0.0108528014765036,1.33294490630709e-05,""
"Bermuda",2012,"Original","ARIMAX",21,9,0.79748,"ok","",,4,0,0,2,0,1,0,0,0,0,0,0,0.0352954807044686,0.158423339415878,""
"Bolivarian Republic of Venezuela",2012,"Original","ARIMAX",21,9,0.61019,"ok","",,2,0,0,2,0,1,0,0,0,0,0,0,0.0149450946651718,0.169201224768425,""
"Bosnia and Herzegovina",2012,"Original","ARIMAX",21,9,0.68951,"ok","",,2,0,0,0,0,0,0,0,0,0,0,0,0.0300548581300694,6.8344921144714e-07,""
"Brunei Darussalam",2012,"Original","ARIMAX",21,9,0.78022,"ok","",,3,0,0,2,0,0,0,0,0,0,0,0,0.35593370193659,0.00277601948284356,""
"Burkina Faso",2012,"Original","ARIMAX",21,9,0.23259,"ok","",,3,0,0,2,0,0,0,0,0,0,0,0,0.482972974138897,0.635772677389862,""
"Canada",2012,"Original","ARIMAX",21,9,0.85098,"ok","",,2,0,0,3,0,0,0,0,0,0,0,0,0.917101948008535,0.0304360169596409,""
"Central African Republic",2012,"Original","ARIMAX",21,9,0.29046,"ok","",,2,0,1,2,0,2,0,0,0,0,0,0,0.340800911815123,0.568224529451843,""
"Commonwealth of Dominica",2012,"Original","ARIMAX",21,9,0.70687,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.0504755367517383,0.00106344670017067,""
"Commonwealth of the Bahamas",2012,"Original","ARIMAX",21,9,0.78184,"ok","",,2,0,2,4,0,0,0,0,0,0,0,0,0.707650846024019,0.571556343470718,""
"Cook Islands",2012,"Original","ARIMAX",21,9,0.72696,"ok","",,1,0,0,1,0,0,0,0,0,0,0,0,7.52053638253258e-07,1.43859651720035e-05,""
"Czech Republic",2012,"Original","ARIMAX",21,9,0.81423,"ok","",,2,0,2,2,0,1,0,0,0,0,0,0,0.147642700796923,0.29900783632895,""
"Democratic People's Republic of Korea",2012,"Original","ARIMAX",21,9,0.54533,"ok","",,4,0,0,2,0,2,0,0,0,0,0,0,0.637778545708475,0.648505058591729,""
"Democratic Republic of Sao Tome and Principe",2012,"Original","ARIMAX",21,9,0.42572,"ok","",,2,0,2,2,0,0,0,0,0,0,0,0,0.704939050779393,5.77713609450914e-05,""
"Democratic Republic of Timor-Leste",2012,"Original","ARIMAX",21,9,0.40891,"ok","",,3,0,0,0,0,0,0,0,0,0,0,0,0.647907794805043,0.00032910886085924,""
"Democratic Republic of the Congo",2012,"Original","ARIMAX",21,9,0.30045,"ok","",,2,2,0,3,1,0,0,0,0,0,0,0,0.908507451434795,0.748458518829006,""
"Democratic Socialist Republic of Sri Lanka",2012,"Original","ARIMAX",21,9,0.64805,"ok","",,2,0,1,2,0,0,0,0,0,0,0,0,0.201923412357859,0.000943220360120511,""
"Dominican Republic",2012,"Original","ARIMAX",21,9,0.57897,"ok","",,2,0,0,2,0,2,0,0,0,0,0,0,0.00826513818104968,0.372294412067206,""
"Eastern Republic of Uruguay",2012,"Original","ARIMAX",21,9,0.6658,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.111303614337107,0.0408852942999806,""
"Federal Democratic Republic of Ethiopia",2012,"Original","ARIMAX",21,9,0.27901,"ok","",,2,0,0,3,0,0,0,0,0,0,0,0,0.0498567624404791,0.28870953327914,""
"Federal Democratic Republic of Nepal",2012,"Original","ARIMAX",21,9,0.37244,"ok","",,3,0,0,3,0,1,0,0,0,0,0,0,0.970986985647456,0.883851449909238,""
"Federal Republic of Germany",2012,"Original","ARIMAX",21,9,0.88366,"ok","",,2,0,0,2,0,1,0,0,0,0,0,0,0.925495513135628,0.386519457648713,""
